gene\_name & dN & dS & omega \\
I33\_RS09355 & 0.1562 & 0.2469 & 0.63246 \\
I33\_RS09380 & 0.0531 & 0.4371 & 0.12157 \\
I33\_RS09405 & 0.0545 & 0.31335 & 0.194785 \\
I33\_RS09410 & 0.1084 & 0.3229 & 0.33576 \\
I33\_RS09420 & 0.0625 & 0.3456 & 0.1808 \\
I33\_RS09440 & 0.0582 & 0.3251 & 0.17907 \\
I33\_RS09450 & 0.0415 & 0.34095 & 0.131065 \\
I33\_RS09455 & 0.02026 & 0.32354 & 0.06587 \\
I33\_RS09465 & 0.00976666666666667 & 0.362266666666667 & 0.03028 \\
I33\_RS09470 & 0.0064 & 0.137766666666667 & 0.05458 \\
I33\_RS09475 & 0.0115 & 0.2199 & 0.05209 \\
I33\_RS09480 & 0.02625 & 0.295375 & 0.087725 \\
I33\_RS09485 & 0.0042 & 0.54955 & 0.00929 \\
I33\_RS09500 & 0.0426 & 0.3105 & 0.1371 \\
I33\_RS09505 & 0.0238 & 0.526133333333333 & 0.0564566666666667 \\
I33\_RS09510 & 0.0168 & 0.3565 & 0.05077 \\
I33\_RS09535 & 0.008 & 0.3367 & 0.02374 \\
I33\_RS09560 & 0.0754 & 0.2963 & 0.27923 \\
I33\_RS09570 & 0.0308 & 1.5625 & 0.04123 \\
I33\_RS09575 & 0.0273375 & 0.45019375 & 0.0729875 \\
I33\_RS09580 & 0.0322 & 0.3648 & 0.0925575 \\
I33\_RS09655 & 0.0685 & 0.3032 & 0.22595 \\
I33\_RS09660 & 0.0653 & 0.4234 & 0.15421 \\
I33\_RS09665 & 0.0531 & 0.3525 & 0.15056 \\
I33\_RS09680 & 0.0204 & 0.4311 & 0.04722 \\
I33\_RS13510 & 0.0692 & 0.7312 & 0.09466 \\
I33\_RS13515 & 0.0837 & 2.0099 & 0.07182 \\
I33\_RS13685 & 0.0151 & 0.588 & 0.02573 \\
I33\_RS13690 & 0.04 & 0.7288 & 0.05487 \\
I33\_RS13700 & 0.0298 & 0.4031 & 0.07397 \\
I33\_RS13710 & 0.00135 & 0.37715 & 0.00319 \\
I33\_RS13715 & 0.05065 & 0.3216 & 0.15883 \\
I33\_RS13720 & 0.0035 & 0.3496 & 0.0099 \\
I33\_RS13725 & 0.025625 & 0.246275 & 0.13349 \\
I33\_RS13745 & 0.0322 & 0.3291 & 0.09797 \\
I33\_RS13760 & 0.0209 & 0.5138 & 0.04061 \\
I33\_RS13790 & 0.0108 & 0.4306 & 0.02518 \\
I33\_RS13795 & 0.0418 & 0.336633333333333 & 0.12504 \\
I33\_RS13800 & 0.07335 & 0.4526 & 0.18663 \\
I33\_RS13805 & 0.0202 & 0.3039 & 0.06648 \\
I33\_RS13810 & 0.0188 & 0.434 & 0.04339 \\
I33\_RS13815 & 0.0061 & 0.262 & 0.02339 \\
I33\_RS13825 & 0.0175 & 0.3234 & 0.05416 \\
I33\_RS13830 & 0.014 & 0.3202 & 0.04376 \\
I33\_RS13835 & 0.0199 & 0.2806 & 0.07086 \\
I33\_RS13840 & 0.02855 & 0.2875 & 0.09874 \\
I33\_RS13845 & 0.0158666666666667 & 0.245966666666667 & 0.0769033333333333 \\
I33\_RS13850 & 0.0099 & 0.4032 & 0.02463 \\
I33\_RS13855 & 0.0162 & 0.2615 & 0.06202 \\
I33\_RS13860 & 0 & 0.1943 & 0 \\
I33\_RS13865 & 0.0149 & 0.238125 & 0.06546 \\
I33\_RS13875 & 0.0091 & 0.2535 & 0.03597 \\
I33\_RS13885 & 0 & 0.0205 & 0 \\
I33\_RS13895 & 0.0158 & 0.2697 & 0.05871 \\
I33\_RS13905 & 0.0164 & 0.4066 & 0.04022 \\
I33\_RS13920 & 0.0067 & 0.1135 & 0.05865 \\
I33\_RS13925 & 0.0327 & 0.2164 & 0.15115 \\
I33\_RS13930 & 0.0077 & 0.2881 & 0.02661 \\
I33\_RS13945 & 0.0096 & 0.2409 & 0.03995 \\
I33\_RS13955 & 0.0194 & 0.2273 & 0.08532 \\
I33\_RS13965 & 0.0121333333333333 & 0.2978 & 0.0438133333333333 \\
I33\_RS13970 & 0.0192 & 0.4262 & 0.04499 \\
I33\_RS13980 & 0.0159 & 0.2859 & 0.05558 \\
I33\_RS13985 & 0.0256 & 0.3081 & 0.08318 \\
I33\_RS13990 & 0.0257666666666667 & 0.2987 & 0.0958233333333333 \\
I33\_RS13995 & 0.0019 & 0.2529 & 0.00754 \\
I33\_RS14000 & 0.0089 & 0.1106 & 0.08019 \\
I33\_RS14015 & 0.01735 & 0.30805 & 0.057345 \\
I33\_RS14020 & 0.05605 & 0.45655 & 0.101975 \\
I33\_RS14025 & 0.0295 & 0.3966 & 0.07444 \\
I33\_RS14030 & 0.0206 & 0.16245 & 0.23146 \\
I33\_RS14035 & 0.0332 & 0.131 & 0.25354 \\
I33\_RS14040 & 0.02735 & 0.34895 & 0.07747 \\
I33\_RS14045 & 0.0076 & 0.1631 & 0.09284 \\
I33\_RS14055 & 0.0147 & 0.3472 & 0.04225 \\
I33\_RS14060 & 0.00675 & 0.3533 & 0.02332 \\
I33\_RS14065 & 0.017 & 0.3072 & 0.059295 \\
I33\_RS14075 & 0.0216 & 0.2675 & 0.08076 \\
I33\_RS14085 & 0.0369 & 0.303 & 0.12167 \\
I33\_RS14100 & 0.0496333333333333 & 0.3127 & 0.159706666666667 \\
I33\_RS14105 & 0.0242 & 0.2402 & 0.10064 \\
I33\_RS14110 & 0.0209 & 0.1453 & 0.14409 \\
I33\_RS14115 & 0.0415 & 0.3213 & 0.12931 \\
I33\_RS14120 & 0.0575 & 0.4033 & 0.14261 \\
I33\_RS14125 & 0.06405 & 0.31025 & 0.21162 \\
I33\_RS14130 & 0.06115 & 0.2998 & 0.22526 \\
I33\_RS14135 & 0.0322 & 0.2867 & 0.11225 \\
I33\_RS14140 & 0.0207 & 0.2784 & 0.07426 \\
I33\_RS14145 & 0.0043 & 0.3512 & 0.01212 \\
I33\_RS14150 & 0.01005 & 0.1737 & 0.065145 \\
I33\_RS14155 & 0.00965 & 0.1059 & 0.05187 \\
I33\_RS14160 & 0.0104 & 0.18885 & 0.09045 \\
I33\_RS14165 & 0.0248 & 0.3828 & 0.06484 \\
I33\_RS14170 & 0.0069 & 0.3064 & 0.02252 \\
I33\_RS14175 & 0.0136 & 0.20525 & 0.06651 \\
I33\_RS14180 & 0.0016 & 0.1745 & 0.00911 \\
I33\_RS14185 & 0.0014 & 0.2756 & 0.0051 \\
I33\_RS14190 & 0.0239 & 0.1888 & 0.12856 \\
I33\_RS14195 & 0 & 0.048 & 0 \\
I33\_RS14200 & 0.0465 & 0.3471 & 0.13385 \\
I33\_RS14205 & 0.02695 & 0.28915 & 0.0955 \\
I33\_RS14215 & 0.0089 & 0.2631 & 0.03401 \\
I33\_RS14225 & 0.02425 & 0.1149 & 0.20163 \\
I33\_RS14230 & 0.0484 & 0.2565 & 0.19661 \\
I33\_RS14235 & 0.1631 & 0.154 & 1.05913 \\
I33\_RS14240 & 0.1105 & 0.284166666666667 & 0.3512 \\
I33\_RS14245 & 0.014 & 0.3164 & 0.04426 \\
I33\_RS14250 & 0.035525 & 0.31265 & 0.1090525 \\
I33\_RS14255 & 0 & 0.179 & 0 \\
I33\_RS14260 & 0.007 & 0.2559 & 0.02738 \\
I33\_RS14265 & 0.0327 & 0.3319 & 0.09847 \\
I33\_RS14270 & 0.0025 & 0.2844 & 0.00871 \\
I33\_RS14275 & 0.0054 & 0.3286 & 0.01639 \\
I33\_RS14285 & 0.0084 & 0.3672 & 0.02301 \\
I33\_RS14290 & 0.0011 & 0.198 & 0.00548 \\
I33\_RS14300 & 0.0061 & 0.1888 & 0.03208 \\
I33\_RS14305 & 0.0133 & 0.37 & 0.03586 \\
I33\_RS14310 & 0.02205 & 0.4085 & 0.05687 \\
I33\_RS14315 & 0.005 & 0.255 & 0.01945 \\
I33\_RS14320 & 0.0184 & 0.243 & 0.07564 \\
I33\_RS14325 & 0.0127 & 0.3449 & 0.03686 \\
I33\_RS14335 & 0.0056 & 0.32625 & 0.022405 \\
I33\_RS14350 & 0.0429 & 0.4466 & 0.09617 \\
I33\_RS14355 & 0.00865 & 0.244 & 0.02175 \\
I33\_RS14360 & 0.013 & 0.269266666666667 & 0.0578366666666667 \\
I33\_RS14365 & 0.0215 & 0.3591 & 0.05997 \\
I33\_RS14370 & 0.0207 & 0.4617 & 0.04493 \\
I33\_RS14375 & 0.003 & 0.1471 & 0.02008 \\
I33\_RS14380 & 0.0184666666666667 & 0.202266666666667 & 0.0595066666666667 \\
I33\_RS14390 & 0.0015 & 0.2623 & 0.00586 \\
I33\_RS14395 & 0 & 0.1233 & 0 \\
I33\_RS14400 & 0 & 0.1386 & 0 \\
I33\_RS14405 & 0.0092 & 0.2681 & 0.03433 \\
I33\_RS14410 & 0.0113 & 0.3016 & 0.03751 \\
I33\_RS14420 & 0.014 & 0.2957 & 0.04752 \\
I33\_RS14425 & 0 & 0.353 & 0 \\
I33\_RS14435 & 0.0266 & 0.3315 & 0.08029 \\
I33\_RS14440 & 0.02275 & 0.326 & 0.06931 \\
I33\_RS14445 & 0.0146 & 0.244 & 0.05897 \\
I33\_RS14450 & 0.021 & 0.3087 & 0.06806 \\
I33\_RS14455 & 0.01055 & 0.12125 & 0.105245 \\
I33\_RS14470 & 0.0045 & 0.2126 & 0.02128 \\
I33\_RS14475 & 0.0253 & 0.2654 & 0.09539 \\
I33\_RS14480 & 0.0141 & 0.2043 & 0.069 \\
I33\_RS14485 & 0.01705 & 0.1322 & 0.147555 \\
I33\_RS14490 & 0.0126 & 0.3591 & 0.03497 \\
I33\_RS14525 & 0.0079 & 0.2406 & 0.03264 \\
I33\_RS14530 & 0.0406666666666667 & 0.237033333333333 & 0.170616666666667 \\
I33\_RS14535 & 0.0068 & 0.1832 & 0.03699 \\
I33\_RS14540 & 0.0195 & 0.3754 & 0.05189 \\
I33\_RS14545 & 0.0282 & 0.3386 & 0.08343 \\
I33\_RS14550 & 0.034 & 0.4548 & 0.07482 \\
I33\_RS14555 & 0.02485 & 0.3524 & 0.06127 \\
I33\_RS14560 & 0.0099 & 0.3704 & 0.02685 \\
I33\_RS14565 & 0.0018 & 0.3804 & 0.00477 \\
I33\_RS14570 & 0.0156 & 0.3898 & 0.0399 \\
I33\_RS14575 & 0.0087 & 0.3138 & 0.02782 \\
I33\_RS14580 & 0.009 & 0.31285 & 0.02315 \\
I33\_RS14585 & 0.0766 & 0.4673 & 0.153096666666667 \\
I33\_RS14590 & 0.0101 & 0.2947 & 0.03439 \\
I33\_RS14600 & 0.0315 & 0.3374 & 0.09346 \\
I33\_RS14605 & 0.0139 & 0.3 & 0.04618 \\
I33\_RS14610 & 0.0231666666666667 & 0.487333333333333 & 0.0532333333333333 \\
I33\_RS14620 & 0.0128 & 0.3196 & 0.04012 \\
I33\_RS14625 & 0.0125666666666667 & 0.1511 & 0.06024 \\
I33\_RS14630 & 0 & 0.0448 & 0 \\
I33\_RS14635 & 0.0768 & 0.0966 & 0.79443 \\
I33\_RS14640 & 0.01525 & 0.22695 & 0.06663 \\
I33\_RS14645 & 0.0244 & 0.2685 & 0.09091 \\
I33\_RS14650 & 0.0278 & 0.29295 & 0.097875 \\
I33\_RS14655 & 0.0042 & 0.2926 & 0.01437 \\
I33\_RS14660 & 0.02575 & 0.262 & 0.09787 \\
I33\_RS14785 & 0.0361 & 0.3447 & 0.10479 \\
I33\_RS14790 & 0.0045 & 0.2883 & 0.01562 \\
I33\_RS14795 & 0.0134 & 0.2979 & 0.04514 \\
I33\_RS14810 & 0.013 & 0.2919 & 0.04452 \\
I33\_RS14820 & 0.02855 & 0.2604 & 0.14326 \\
I33\_RS14835 & 0.0075 & 0.1464 & 0.05099 \\
I33\_RS14840 & 0.0064 & 0.1991 & 0.03238 \\
I33\_RS14850 & 0.0088 & 0.1964 & 0.04492 \\
I33\_RS14855 & 0.0131 & 0.2509 & 0.06116 \\
I33\_RS14870 & 0.0127 & 0.3032 & 0.04197 \\
I33\_RS14875 & 0.0043 & 0.2033 & 0.02119 \\
I33\_RS14880 & 0.007 & 0.1928 & 0.03637 \\
I33\_RS14885 & 0.0047 & 0.1406 & 0.03374 \\
I33\_RS14895 & 0.0137 & 0.2491 & 0.06018 \\
I33\_RS14900 & 0.0213 & 0.3425 & 0.06213 \\
I33\_RS14905 & 0.0159 & 0.2742 & 0.05816 \\
I33\_RS14915 & 0.0065 & 0.230525 & 0.03144 \\
I33\_RS14920 & 0.008 & 0.22255 & 0.04483 \\
I33\_RS14975 & 0.0083 & 0.2636 & 0.03156 \\
I33\_RS14990 & 0.0241 & 0.296 & 0.08138 \\
I33\_RS14995 & 0.0012 & 0.2817 & 0.0041 \\
I33\_RS15000 & 0.0111 & 0.2811 & 0.03959 \\
I33\_RS15005 & 0 & 0.2248 & 0 \\
I33\_RS15015 & 0.01835 & 0.3242 & 0.05852 \\
I33\_RS15020 & 0.0029 & 0.1415 & 0.02064 \\
I33\_RS15025 & 0.0246 & 0.29785 & 0.078465 \\
I33\_RS15030 & 0.0276 & 0.2807 & 0.09849 \\
I33\_RS15035 & 0.02335 & 0.2755 & 0.082965 \\
I33\_RS15040 & 0.0171 & 0.3745 & 0.04558 \\
I33\_RS15045 & 0.0454 & 0.315 & 0.14401 \\
I33\_RS15060 & 0.0174 & 0.3111 & 0.05581 \\
I33\_RS15065 & 0.0075 & 0.17875 & 0.02099 \\
I33\_RS15075 & 0.0417 & 0.3363 & 0.12402 \\
I33\_RS15080 & 0.1059 & 26.4718 & 0.01628 \\
I33\_RS15095 & 0.0173 & 0.240633333333333 & 0.0714133333333333 \\
I33\_RS15100 & 0.0894 & 0.2081 & 0.42959 \\
I33\_RS15105 & 0.0342 & 0.323 & 0.10586 \\
I33\_RS15110 & 0.0022 & 0.0648 & 0.03318 \\
I33\_RS15120 & 0.0089 & 0.3015 & 0.02962 \\
I33\_RS15130 & 0.0201 & 0.1623 & 0.12362 \\
I33\_RS15135 & 0.0267 & 0.3381 & 0.0898333333333333 \\
I33\_RS15150 & 0.0192 & 0.4158 & 0.04623 \\
I33\_RS15160 & 0.0123 & 0.2391 & 0.0516 \\
I33\_RS15165 & 0.0034 & 0.2303 & 0.01547 \\
I33\_RS15175 & 0.0389 & 0.297 & 0.14651 \\
I33\_RS15185 & 0.0041 & 0.2584 & 0.01594 \\
I33\_RS15210 & 0.019 & 0.2069 & 0.09164 \\
I33\_RS15220 & 0.00865 & 0.22835 & 0.03752 \\
I33\_RS15235 & 0.0089 & 0.3382 & 0.02642 \\
I33\_RS15240 & 0.0139 & 0.1609 & 0.08619 \\
I33\_RS15250 & 0.015525 & 0.298975 & 0.048355 \\
I33\_RS15255 & 0.0505333333333333 & 0.358716666666667 & 0.130255 \\
I33\_RS15260 & 0.0434333333333333 & 0.262733333333333 & 0.161726666666667 \\
I33\_RS15275 & 0.0303 & 0.3945 & 0.07671 \\
I33\_RS15280 & 0.00803333333333333 & 0.305466666666667 & 0.0331233333333333 \\
I33\_RS15285 & 0.110966666666667 & 0.3682 & 0.392306666666667 \\
I33\_RS15290 & 0.0989 & 0.509 & 0.19436 \\
I33\_RS15295 & 0.0224 & 0.471833333333333 & 0.04867 \\
I33\_RS15300 & 0.0437666666666667 & 0.249266666666667 & 0.16237 \\
I33\_RS15305 & 0.046025 & 0.2958 & 0.3105275 \\
I33\_RS15310 & 0.04335 & 0.42065 & 0.10392 \\
I33\_RS15315 & 0.0107 & 0.1986 & 0.05393 \\
I33\_RS15320 & 0.041 & 0.387 & 0.10594 \\
I33\_RS15325 & 0.0101 & 0.3903 & 0.02586 \\
I33\_RS15330 & 0.0207 & 0.3941 & 0.05253 \\
I33\_RS15335 & 0.0214 & 0.3168 & 0.06755 \\
I33\_RS15340 & 0.0049 & 0.1774 & 0.02756 \\
I33\_RS15350 & 0.0691 & 0.371 & 0.18611 \\
I33\_RS15360 & 0.03695 & 0.33995 & 0.101655 \\
I33\_RS15365 & 0.0632 & 0.3851 & 0.16423 \\
I33\_RS15370 & 0.0308 & 0.3305 & 0.08748 \\
I33\_RS15380 & 0.0749 & 0.4044 & 0.18526 \\
I33\_RS15385 & 0.05145 & 0.3156 & 0.16918 \\
I33\_RS15390 & 0.0192 & 0.337633333333333 & 0.05658 \\
I33\_RS15400 & 0.03 & 0.4232 & 0.07095 \\
I33\_RS15405 & 0.0216 & 0.2671 & 0.08103 \\
I33\_RS15420 & 0.0222 & 0.1612 & 0.13786 \\
I33\_RS15425 & 0.0119 & 0.241 & 0.04951 \\
I33\_RS15435 & 0.0042 & 0.0384 & 0.10849 \\
I33\_RS15445 & 0.0337 & 0.3493 & 0.09645 \\
I33\_RS15450 & 0.0351333333333333 & 0.361533333333333 & 0.130713333333333 \\
I33\_RS15455 & 0.0555 & 0.2955 & 0.17898 \\
I33\_RS15460 & 0.0631 & 0.3237 & 0.20022 \\
I33\_RS15465 & 0.0329 & 0.36655 & 0.12927 \\
I33\_RS15470 & 0.0344 & 0.3181 & 0.10809 \\
I33\_RS15475 & 0.0223 & 0.3377 & 0.06611 \\
I33\_RS15480 & 0.0135 & 0.3874 & 0.03487 \\
I33\_RS15485 & 0.0167 & 0.4222 & 0.03944 \\
I33\_RS15495 & 0.0093 & 0.7099 & 0.0131 \\
I33\_RS15500 & 0.1367 & 1.15373333333333 & 0.126286666666667 \\
I33\_RS15505 & 0.2462 & 2.5731 & 0.09568 \\
I33\_RS15510 & 0.0074 & 0.1231 & 0.06027 \\
I33\_RS15520 & 0.01415 & 0.3778 & 0.040875 \\
I33\_RS15525 & 0.0258666666666667 & 0.380733333333333 & 0.0683533333333333 \\
I33\_RS15530 & 0.0105 & 0.2748 & 0.03836 \\
I33\_RS15535 & 0.0216 & 0.3356 & 0.06437 \\
I33\_RS15540 & 0.01775 & 0.3945 & 0.071975 \\
I33\_RS15545 & 0.017 & 0.4076 & 0.04162 \\
I33\_RS15550 & 0.0021 & 0.1787 & 0.012 \\
I33\_RS15555 & 0.0047 & 0.1687 & 0.02815 \\
I33\_RS15580 & 0.0055 & 0.2388 & 0.02317 \\
I33\_RS15585 & 0.0166 & 0.275166666666667 & 0.0675166666666667 \\
I33\_RS15590 & 0.0063 & 0.2345 & 0.02679 \\
I33\_RS15595 & 0.0158 & 0.3407 & 0.04645 \\
I33\_RS15600 & 0.00645 & 0.2418 & 0.022715 \\
I33\_RS15605 & 0.0001 & 0.558 & 0.0001 \\
I33\_RS15610 & 0.0098 & 0.4004 & 0.02458 \\
I33\_RS15615 & 0.0542 & 0.4423 & 0.12263 \\
I33\_RS15620 & 0.0206 & 0.384 & 0.05372 \\
I33\_RS15630 & 0.02915 & 0.42525 & 0.068365 \\
I33\_RS15635 & 0.022 & 0.3805 & 0.05786 \\
I33\_RS15640 & 0.0122 & 0.3974 & 0.03072 \\
I33\_RS15645 & 0.0316 & 0.242 & 0.13072 \\
I33\_RS15650 & 0 & 0.2344 & 0 \\
I33\_RS15655 & 0.0618 & 0.2875 & 0.21508 \\
I33\_RS15660 & 0.0282666666666667 & 0.279433333333333 & 0.126276666666667 \\
I33\_RS15670 & 0.0155 & 0.2566 & 0.06052 \\
I33\_RS15675 & 0.0095 & 0.1623 & 0.05845 \\
I33\_RS15680 & 0.02715 & 0.54445 & 0.062675 \\
I33\_RS15685 & 0.0123 & 0.4011 & 0.03073 \\
I33\_RS15690 & 0.0471666666666667 & 0.347966666666667 & 0.15339 \\
I33\_RS15695 & 0.0472333333333333 & 0.386733333333333 & 0.135566666666667 \\
I33\_RS15700 & 0.1033 & 0.2546 & 0.40595 \\
I33\_RS15710 & 0.03965 & 0.36225 & 0.13585 \\
I33\_RS15715 & 0.0194 & 0.3873 & 0.05017 \\
I33\_RS15720 & 0.0228 & 0.2054 & 0.1111 \\
I33\_RS15730 & 0.0318 & 0.2628 & 0.12085 \\
I33\_RS15740 & 0.0631 & 0.3891 & 0.16217 \\
I33\_RS15755 & 0.02695 & 0.4131 & 0.06559 \\
I33\_RS15760 & 0.03415 & 0.3117 & 0.108495 \\
I33\_RS15765 & 0.0155 & 0.3424 & 0.049135 \\
I33\_RS15770 & 0.0328 & 0.3007 & 0.10892 \\
I33\_RS15825 & 0.0225 & 0.3833 & 0.05875 \\
I33\_RS15830 & 0.1001 & 0.3417 & 0.29289 \\
I33\_RS15835 & 0.0089 & 0.3107 & 0.02866 \\
I33\_RS15840 & 0.0413 & 0.28845 & 0.1432 \\
I33\_RS15845 & 0.045 & 0.2563 & 0.17557 \\
I33\_RS15850 & 0.0105 & 0.2714 & 0.0386 \\
I33\_RS15855 & 0.0154 & 0.3342 & 0.04603 \\
I33\_RS15860 & 0.02735 & 0.2677 & 0.1047 \\
I33\_RS15870 & 0.0277 & 0.4379 & 0.06493 \\
I33\_RS15875 & 0 & 0.2378 & 0 \\
I33\_RS15880 & 0.0279 & 0.293 & 0.09527 \\
I33\_RS15885 & 0.0397 & 0.3251 & 0.12217 \\
I33\_RS15890 & 0.064 & 0.3917 & 0.1633 \\
I33\_RS15895 & 0.0318 & 0.3052 & 0.10412 \\
I33\_RS15900 & 0.0142 & 0.2919 & 0.04851 \\
I33\_RS15910 & 0.0168 & 0.3665 & 0.04584 \\
I33\_RS15915 & 0.0231 & 0.3768 & 0.06132 \\
I33\_RS15925 & 0.0554 & 0.275966666666667 & 0.199763333333333 \\
I33\_RS15930 & 0.0396333333333333 & 0.2761 & 0.147896666666667 \\
I33\_RS15935 & 0.0293 & 0.2632 & 0.11132 \\
I33\_RS15940 & 0.0518 & 0.279 & 0.1856 \\
I33\_RS15945 & 0.0224 & 0.4048 & 0.05545 \\
I33\_RS15955 & 0.0334 & 0.3773 & 0.08848 \\
I33\_RS15965 & 0.0113 & 0.3062 & 0.0369 \\
I33\_RS15970 & 0.0126 & 0.2265 & 0.05572 \\
I33\_RS15980 & 0.0435 & 0.32005 & 0.13643 \\
I33\_RS15990 & 0.0079 & 0.3088 & 0.02553 \\
I33\_RS15995 & 0.0347 & 0.28305 & 0.13049 \\
I33\_RS16000 & 0.03335 & 0.5056 & 0.06841 \\
I33\_RS16005 & 0.0354 & 0.3361 & 0.10547 \\
I33\_RS16010 & 0.0188 & 0.3366 & 0.05596 \\
I33\_RS16020 & 0.0392 & 0.162 & 0.2046 \\
I33\_RS16030 & 0.0452 & 0.2847 & 0.1587 \\
I33\_RS16035 & 0.0393 & 0.303033333333333 & 0.133263333333333 \\
I33\_RS16050 & 0.013 & 0.3021 & 0.04313 \\
I33\_RS16055 & 0 & 0.1841 & 0 \\
I33\_RS16065 & 0.0058 & 0.22885 & 0.02373 \\
I33\_RS16070 & 0.0402 & 0.2677 & 0.23969 \\
I33\_RS16075 & 0.0421 & 0.2733 & 0.163235 \\
I33\_RS16080 & 0.01775 & 0.27145 & 0.084625 \\
I33\_RS16085 & 0.0138 & 0.2617 & 0.05281 \\
I33\_RS16100 & 0.0203 & 0.22595 & 0.076555 \\
I33\_RS16105 & 0.0098 & 0.2545 & 0.038225 \\
I33\_RS16135 & 0.05735 & 0.2594 & 0.26908 \\
I33\_RS16150 & 0.0235 & 0.296 & 0.07929 \\
I33\_RS16165 & 0.0149 & 0.2799 & 0.05336 \\
I33\_RS16170 & 0.0459 & 0.3678 & 0.12487 \\
I33\_RS16175 & 0.200125 & 10.72855 & 0.01972 \\
I33\_RS16180 & 1.2971 & 21.3381 & 0.06457 \\
I33\_RS16190 & 0.9433 & 8.1929 & 0.11513 \\
I33\_RS16195 & 0 & 0.0237 & 0 \\
I33\_RS16210 & 0.018 & 0.2228 & 0.08094 \\
I33\_RS16215 & 0.0057 & 0.2985 & 0.019 \\
I33\_RS16220 & 0.015 & 0.1432 & 0.10474 \\
I33\_RS16225 & 0.0553 & 0.2917 & 0.18733 \\
I33\_RS16230 & 0.1177 & 1.1763 & 0.10002 \\
I33\_RS16235 & 0.03415 & 0.2947 & 0.10758 \\
I33\_RS16240 & 0.0059 & 0.1528 & 0.03857 \\
I33\_RS16245 & 0.0157 & 0.3125 & 0.05018 \\
I33\_RS16250 & 0.0381 & 0.30145 & 0.126415 \\
I33\_RS16260 & 0.0301 & 0.2641 & 0.11406 \\
I33\_RS16265 & 0.6444 & 53.0155 & 0.01215 \\
I33\_RS16270 & 0.0083 & 0.2424 & 0.03419 \\
I33\_RS16285 & 0.0169 & 0.288 & 0.05856 \\
I33\_RS16300 & 0.0119 & 0.0887 & 0.102385 \\
I33\_RS16305 & 0.0241 & 0.3547 & 0.06795 \\
I33\_RS16310 & 0.0306 & 0.4074 & 0.07518 \\
I33\_RS16315 & 0.0191 & 0.3967 & 0.04805 \\
I33\_RS16320 & 0.0267 & 0.1478 & 0.18088 \\
I33\_RS16325 & 0.0349 & 0.2487 & 0.14673 \\
I33\_RS16330 & 0.0659 & 0.3548 & 0.18569 \\
I33\_RS16335 & 0.04825 & 0.3261 & 0.147495 \\
I33\_RS16345 & 0.0403 & 0.3182 & 0.1267 \\
I33\_RS16350 & 0.0226 & 0.31355 & 0.08407 \\
I33\_RS16355 & 0.0328 & 0.3555 & 0.09235 \\
I33\_RS16360 & 0.02715 & 0.5038 & 0.05793 \\
I33\_RS16365 & 0.041775 & 0.348175 & 0.120235 \\
I33\_RS16370 & 0.0513 & 0.3223 & 0.15907 \\
I33\_RS16375 & 0.0214 & 0.4211 & 0.05074 \\
I33\_RS16380 & 0.01955 & 0.34565 & 0.06137 \\
I33\_RS16385 & 0.0145 & 0.3991 & 0.03637 \\
I33\_RS16390 & 0.0377 & 0.3373 & 0.109085 \\
I33\_RS16395 & 0.0177 & 0.3346 & 0.05301 \\
I33\_RS16400 & 0.03645 & 0.19145 & 0.22146 \\
I33\_RS16405 & 0.02695 & 0.22785 & 0.15189 \\
I33\_RS16410 & 0.006 & 0.3377 & 0.017175 \\
I33\_RS16420 & 0.0212 & 0.3688 & 0.05747 \\
I33\_RS16425 & 0.0544666666666667 & 0.432666666666667 & 0.116033333333333 \\
I33\_RS16430 & 0.0237 & 0.2759 & 0.08584 \\
I33\_RS16440 & 0.0067 & 0.18305 & 0.040605 \\
I33\_RS16445 & 0.0240333333333333 & 0.192266666666667 & 0.120363333333333 \\
I33\_RS16450 & 0.0681 & 0.3372 & 0.20194 \\
I33\_RS16455 & 0.0331 & 0.3467 & 0.09556 \\
I33\_RS16460 & 0.0125 & 0.2844 & 0.04382 \\
I33\_RS16470 & 0.0121 & 0.3425 & 0.03524 \\
I33\_RS16475 & 0.0065 & 0.2142 & 0.03018 \\
I33\_RS16480 & 0.0252 & 0.3456 & 0.07294 \\
I33\_RS16485 & 0.0129 & 0.2352 & 0.058985 \\
I33\_RS16490 & 0.029 & 0.2323 & 0.113793333333333 \\
I33\_RS16495 & 0.0363 & 0.2431 & 0.14924 \\
I33\_RS16500 & 0 & 0.2612 & 0 \\
I33\_RS16505 & 0.0141 & 0.2681 & 0.05274 \\
I33\_RS16510 & 0.0266 & 0.2292 & 0.10003 \\
I33\_RS16515 & 0.0209 & 0.3136 & 0.066345 \\
I33\_RS16520 & 0.0045 & 0.281 & 0.01609 \\
I33\_RS16525 & 0.0792 & 0.3583 & 0.22104 \\
I33\_RS16530 & 0.0287 & 0.3369 & 0.08504 \\
I33\_RS16535 & 0.0693 & 0.777 & 0.096085 \\
I33\_RS16550 & 0.0364 & 0.3695 & 0.09856 \\
I33\_RS16555 & 0.0287 & 0.3266 & 0.08784 \\
I33\_RS16560 & 0.047125 & 0.45475 & 0.10385 \\
I33\_RS16565 & 0.0975 & 0.554166666666667 & 0.193443333333333 \\
I33\_RS16570 & 0.038675 & 0.329125 & 0.125965 \\
I33\_RS16575 & 0.0377 & 0.4096 & 0.09206 \\
I33\_RS16580 & 0.0703 & 0.3153 & 0.22286 \\
