gene\_name & dN & dS & omega \\
SLI\_RS27090 & 0 & 0.0318 & 0 \\
SLI\_RS27095 & 0 & 0 & 0 \\
SLI\_RS27105 & 0 & 0.0122 & 0 \\
SLI\_RS27115 & 0.0038 & 0.057 & 0.06603 \\
SLI\_RS27120 & 0.0024 & 0.0318 & 0.1152 \\
SLI\_RS27125 & 0.0031 & 0.0762 & 0.04087 \\
SLI\_RS27130 & 0.0097 & 0.14235 & 0.03972 \\
SLI\_RS27150 & 0.0007 & 0.0099 & 0.07547 \\
SLI\_RS27155 & 0 & 0.0136 & 0 \\
SLI\_RS27160 & 0 & 0.1127 & 0 \\
SLI\_RS27170 & 0 & 0.0107 & 0 \\
SLI\_RS27185 & 0 & 0 & 0 \\
SLI\_RS27190 & 0.0007 & 0 & NA \\
SLI\_RS27195 & 0.065 & 4.3607 & 0.01491 \\
SLI\_RS27200 & 0.0024 & 0.0249 & 0.09454 \\
SLI\_RS27215 & 0 & 0.0621 & 0 \\
SLI\_RS27220 & 0.0027 & 0.0073 & 0.36692 \\
SLI\_RS27225 & 0.001 & 0.0079 & 0.13267 \\
SLI\_RS27240 & 0.0019 & 0.0263 & 0.07301 \\
SLI\_RS27255 & 0.0024 & 0.0075 & 0.32147 \\
SLI\_RS27260 & 0 & 0.0128 & 0 \\
SLI\_RS27265 & 0.0017 & 0.0242 & 0.06978 \\
SLI\_RS27275 & 0.0035 & 0.0564 & 0.06159 \\
SLI\_RS27280 & 0.0019 & 0.0192 & 0.12551 \\
SLI\_RS27285 & 0 & 0 & 0 \\
SLI\_RS27290 & 0.000433333333333333 & 0.0547666666666667 & 0.01992 \\
SLI\_RS27295 & 0.00075 & 0.02265 & 0.0164 \\
SLI\_RS27300 & 0.0008 & 0 & NA \\
SLI\_RS27310 & 0 & 0.0055 & 0 \\
SLI\_RS27315 & 0 & 0 & 0 \\
SLI\_RS27320 & 0 & 0.0217 & 0 \\
SLI\_RS27330 & 0.00075 & 0 & NA \\
SLI\_RS27335 & 0 & 0 & 0 \\
SLI\_RS27355 & 0 & 0.0369 & 0 \\
SLI\_RS27360 & 0.0009 & 0 & NA \\
SLI\_RS27370 & 0.0094 & 0.0177 & 0.52889 \\
SLI\_RS27375 & 0 & 0.0954 & 0 \\
SLI\_RS27380 & 0.0024 & 0 & NA \\
SLI\_RS27385 & 0 & 0.0391 & 0 \\
SLI\_RS27390 & 0.0009 & 0.0255 & 0.03596 \\
SLI\_RS27395 & 0 & 0 & 0 \\
SLI\_RS27405 & 0 & 0 & 0 \\
SLI\_RS27410 & 0 & 0 & 0 \\
SLI\_RS27415 & 0.0012 & 0.0162 & 0.07214 \\
SLI\_RS27440 & 0.00155 & 0.044 & 0.07661 \\
SLI\_RS27445 & 0 & 0 & 0 \\
SLI\_RS27450 & 0.0048 & 0 & NA \\
SLI\_RS27455 & 0.0007 & 0 & NA \\
SLI\_RS27475 & 0.0005 & 0.0472 & 0.01022 \\
SLI\_RS27480 & 0 & 0 & 0 \\
SLI\_RS27485 & 0.00215 & 0.0246 & 0.157305 \\
SLI\_RS27510 & 0 & 0 & 0 \\
SLI\_RS27515 & 0.00045 & 0.00495 & 0.04597 \\
SLI\_RS27540 & 0 & 0.0467 & 0 \\
SLI\_RS27550 & 0 & 0 & 0 \\
SLI\_RS27555 & 0 & 0.0484 & 0 \\
SLI\_RS27565 & 0.0015 & 0.0284 & 0.05431 \\
SLI\_RS27575 & 0 & 0 & 0 \\
SLI\_RS27585 & 0 & 0 & 0 \\
SLI\_RS27590 & 0.00105 & 0.0235 & 0.021885 \\
SLI\_RS27605 & 0.0003 & 0.0472 & 0.00589 \\
SLI\_RS27610 & 0 & 0.0741 & 0 \\
SLI\_RS27620 & 0 & 0.0241 & 0 \\
SLI\_RS27630 & 0 & 0.0266 & 0 \\
SLI\_RS27640 & 0.0005 & 0.02 & 0.02298 \\
SLI\_RS27655 & 0 & 0 & 0 \\
SLI\_RS27660 & 0 & 0.0072 & 0 \\
SLI\_RS27665 & 0.0044 & 0 & NA \\
SLI\_RS27670 & 0.0005 & 0.0305 & 0.01486 \\
SLI\_RS27680 & 0 & 0 & 0 \\
SLI\_RS27700 & 0 & 0.0361 & 0 \\
SLI\_RS27705 & 0 & 0.033 & 0 \\
SLI\_RS27715 & 0 & 0.0553 & 0 \\
SLI\_RS27720 & 0.00185 & 0.01395 & NA \\
SLI\_RS27730 & 0.0017 & 0.0074 & 0.23597 \\
SLI\_RS27740 & 0 & 0.0311 & 0 \\
SLI\_RS27745 & 0.00036 & 0.01376 & 0.015104 \\
SLI\_RS27750 & 0 & 0 & 0 \\
SLI\_RS27760 & 0.0012 & 0 & NA \\
SLI\_RS27820 & 0 & 0 & 0 \\
SLI\_RS27825 & 0.0019 & 0.0227 & 0.08427 \\
SLI\_RS27835 & 0 & 0 & 0 \\
SLI\_RS27840 & 0 & 0.04 & 0 \\
SLI\_RS27845 & 0 & 0.0578 & 0 \\
SLI\_RS27850 & 0.0009 & 0 & NA \\
SLI\_RS27860 & 0 & 0 & 0 \\
SLI\_RS27875 & 0 & 0.0207 & 0 \\
SLI\_RS27890 & 0 & 0.0138 & 0 \\
SLI\_RS27905 & 0.0013 & 0.0374 & 0.0366 \\
SLI\_RS27915 & 0.0007 & 0.0569 & 0.01275 \\
SLI\_RS27930 & 0 & 0.126 & 0 \\
SLI\_RS27965 & 0.0021 & 0.0196333333333333 & NA \\
SLI\_RS27970 & 0.0027 & 0.0258 & 0.10352 \\
SLI\_RS27975 & 0 & 0.0755 & 0 \\
SLI\_RS27980 & 0 & 0 & 0 \\
SLI\_RS27990 & 0.00085 & 0 & NA \\
SLI\_RS27995 & 0.0011 & 0.0208333333333333 & 0.06007 \\
SLI\_RS28070 & 0 & 0.0164 & 0 \\
SLI\_RS28075 & 0 & 0.0413 & 0 \\
SLI\_RS28085 & 0 & 0.0477 & 0 \\
SLI\_RS28090 & 0 & 0.0345 & 0 \\
SLI\_RS28095 & 0 & 0 & 0 \\
SLI\_RS28100 & 0 & 0 & 0 \\
SLI\_RS28110 & 0 & 0.0044 & 0 \\
SLI\_RS28120 & 0.0038 & 0.02 & 0.18824 \\
SLI\_RS28175 & 0 & 0.0422 & 0 \\
SLI\_RS28185 & 0.0021 & 0.0252 & 0.0851 \\
SLI\_RS28190 & 0 & 0.041 & 0 \\
SLI\_RS28195 & 0.0044 & 0.029 & 0.1531 \\
SLI\_RS28200 & 0.0016 & 0.0063 & 0.25435 \\
SLI\_RS28205 & 0.00185 & 0.01805 & 0.104705 \\
SLI\_RS28210 & 0 & 0.0992 & 0 \\
SLI\_RS28220 & 0 & 0 & 0 \\
SLI\_RS28230 & 0 & 0.0075 & 0 \\
SLI\_RS28240 & 0.0007 & 0 & NA \\
SLI\_RS28250 & 0.0024 & 0.08045 & 0.030995 \\
SLI\_RS28255 & 0 & 0.0275 & 0 \\
SLI\_RS28260 & 0.0015 & 0.0342 & 0.04496 \\
SLI\_RS28265 & 0.001 & 0.0159 & 0.06384 \\
SLI\_RS28270 & 0.0017 & 0.0134 & 0.12627 \\
SLI\_RS28275 & 0.00095 & 0 & NA \\
SLI\_RS28280 & 0.0014 & 0.054 & 0.02521 \\
SLI\_RS28285 & 0 & 0.0377 & 0 \\
SLI\_RS28290 & 0 & 0.0344 & 0 \\
SLI\_RS28300 & 0 & 0.011 & 0 \\
SLI\_RS28305 & 0.00205 & 0 & NA \\
SLI\_RS28310 & 0 & 0.0205 & 0 \\
SLI\_RS28315 & 0.0015 & 0.0331 & 0.0446 \\
SLI\_RS28325 & 0 & 0 & 0 \\
SLI\_RS28340 & 0.0022 & 0.0264 & 0.08167 \\
SLI\_RS28345 & 0.00423333333333333 & 0.0592333333333333 & 0.0722466666666667 \\
SLI\_RS28350 & 0.003 & 0.0256 & 0.11689 \\
SLI\_RS28355 & 0 & 0.0348 & 0 \\
SLI\_RS28360 & 0.0015 & 0 & NA \\
SLI\_RS28365 & 0.0063 & 0.0316 & 0.20004 \\
SLI\_RS28370 & 0.0006 & 0.0748 & 0.00838 \\
SLI\_RS28380 & 0.0011 & 0.0553 & 0.01942 \\
SLI\_RS28385 & 0.00145 & 0.0138 & 0.128295 \\
SLI\_RS28395 & 0.0027 & 0.0165 & 0.16297 \\
SLI\_RS28400 & 0 & 0 & 0 \\
SLI\_RS28415 & 0.0005 & 0.027 & 0.02004 \\
SLI\_RS28440 & 0 & 0.0479 & 0 \\
SLI\_RS28460 & 0.0024 & 0 & NA \\
SLI\_RS28465 & 0.0046 & 0 & NA \\
SLI\_RS28480 & 0 & 0.0196 & 0 \\
SLI\_RS28485 & 0.0006 & 0.0499 & 0.010615 \\
SLI\_RS28510 & 0 & 0.038 & 0 \\
SLI\_RS28515 & 0.0013 & 0.0137 & 0.09126 \\
SLI\_RS28540 & 0.094 & 3.2918 & 0.02857 \\
SLI\_RS28545 & 0.0746 & 12.8738 & 0.009325 \\
SLI\_RS28550 & 0.073 & 8.298 & 0.0088 \\
SLI\_RS28560 & 0.0752 & 19.3657 & 0.00388 \\
SLI\_RS28595 & 0.079 & 2.6312 & 0.03001 \\
SLI\_RS28600 & 0.06615 & 2.24225 & 0.03961 \\
SLI\_RS28605 & 0.0249 & 89.5436 & 0.00028 \\
SLI\_RS28610 & 0.0888 & 83.4896 & 0.00106 \\
SLI\_RS28615 & 0.13285 & 1.54255 & 0.09385 \\
SLI\_RS28620 & 0.089 & 111.2766 & 0.0008 \\
SLI\_RS28630 & 0 & 0 & 0 \\
SLI\_RS28635 & 0 & 0.0126 & 0 \\
SLI\_RS28660 & 0 & 0.0305 & 0 \\
SLI\_RS28665 & 0.0018 & 0.0366 & 0.05014 \\
SLI\_RS28680 & 0.0006 & 0.0617 & 0.00986 \\
SLI\_RS28700 & 0.0017 & 0.0121 & 0.14068 \\
SLI\_RS28720 & 0 & 0.0365 & 0 \\
SLI\_RS28730 & 0.0005 & 0.01148 & 0.066378 \\
SLI\_RS28735 & 0.000833333333333333 & 0 & NA \\
SLI\_RS28740 & 0 & 0 & 0 \\
SLI\_RS28745 & 0.0013 & 0 & NA \\
SLI\_RS28765 & 0.0029 & 0.0498 & 0.05766 \\
SLI\_RS28785 & 0.0013 & 0.0287 & 0.04626 \\
SLI\_RS28790 & 0.0004 & 0.008 & NA \\
SLI\_RS28795 & 0 & 0 & 0 \\
SLI\_RS28800 & 0.0029 & 0 & NA \\
SLI\_RS28805 & 0 & 0 & 0 \\
SLI\_RS28810 & 0.001 & 0.0092 & 0.10847 \\
SLI\_RS28815 & 0.0043 & 0 & NA \\
SLI\_RS28820 & 0.00115 & 0.04985 & 0.01374 \\
SLI\_RS28825 & 0.0051 & 0.0842 & 0.06067 \\
SLI\_RS28835 & 0.0069 & 0.0179 & 0.38587 \\
SLI\_RS28840 & 0 & 0.014 & 0 \\
SLI\_RS28845 & 0.0013 & 0.072 & 0.01742 \\
SLI\_RS28850 & 0 & 0.034 & 0 \\
SLI\_RS28855 & 0 & 0 & 0 \\
SLI\_RS28860 & 0.001 & 0.03755 & 0.02608 \\
SLI\_RS28865 & 0.0027 & 0 & NA \\
SLI\_RS28880 & 0 & 0 & 0 \\
SLI\_RS28890 & 0 & 0 & 0 \\
SLI\_RS28895 & 0.003 & 0.01825 & NA \\
SLI\_RS28900 & 0.0049 & 0.0357 & 0.13608 \\
SLI\_RS28905 & 0.0007 & 0 & NA \\
SLI\_RS28910 & 0.00245 & 0.0216 & 0.12082 \\
SLI\_RS28930 & 0.0008 & 0.0047 & 0.17057 \\
SLI\_RS28935 & 0.0028 & 0.0243 & 0.11462 \\
SLI\_RS28950 & 0 & 0.0329 & 0 \\
SLI\_RS28965 & 0.0011 & 0.0452 & 0.02427 \\
SLI\_RS28970 & 0 & 0.0242 & 0 \\
SLI\_RS28975 & 0 & 0.0342 & 0 \\
SLI\_RS28985 & 0.0004 & 0.0277 & 0.01325 \\
SLI\_RS28995 & 0.0021 & 0.0215 & 0.09677 \\
SLI\_RS29000 & 0 & 0.0087 & 0 \\
SLI\_RS29005 & 0.0007 & 0.0257 & 0.02837 \\
SLI\_RS29010 & 0 & 0.0343 & 0 \\
SLI\_RS29015 & 0.0018 & 0.0144 & 0.12512 \\
SLI\_RS29025 & 0.0005 & 0.0249 & 0.02157 \\
SLI\_RS29030 & 0.0019 & 0.0085 & 0.22255 \\
SLI\_RS29035 & 0.0109333333333333 & 0.0239 & 0.423813333333333 \\
SLI\_RS29040 & 0.003 & 0.0309 & 0.09623 \\
SLI\_RS29045 & 0.0014 & 0.0067 & 0.2057 \\
SLI\_RS29060 & 0 & 0.01765 & 0 \\
SLI\_RS29070 & 0 & 0.0173 & 0 \\
SLI\_RS29080 & 0.0016 & 0.0214 & 0.07663 \\
SLI\_RS29085 & 0.00135 & 0.0173 & 0.038365 \\
SLI\_RS29095 & 0.0014 & 0.0536 & 0.02677 \\
SLI\_RS29100 & 0.0035 & 0.046 & 0.07572 \\
SLI\_RS29105 & 0.0013 & 0.0453 & 0.02912 \\
SLI\_RS29110 & 0 & 0.0092 & 0 \\
SLI\_RS29115 & 0 & 0.007 & 0 \\
SLI\_RS29120 & 0 & 0.011 & 0 \\
SLI\_RS29125 & 0.0012 & 0 & NA \\
SLI\_RS29130 & 0 & 0.0345 & 0 \\
SLI\_RS29140 & 0 & 0 & 0 \\
SLI\_RS29145 & 0.0033 & 0 & NA \\
SLI\_RS29155 & 0.0004 & 0.0134 & 0.0106225 \\
SLI\_RS29170 & 0 & 0 & 0 \\
SLI\_RS29175 & 0.0018 & 0.0593 & 0.03045 \\
SLI\_RS29180 & 0 & 0 & 0 \\
SLI\_RS29190 & 0.0022 & 0.0186 & 0.1174 \\
SLI\_RS29200 & 0 & 0.0066 & 0 \\
SLI\_RS29205 & 0.001 & 0.0203 & 0.04957 \\
SLI\_RS29210 & 0.0012 & 0.0199 & 0.06061 \\
SLI\_RS29215 & 0 & 0.0123 & 0 \\
SLI\_RS29220 & 0.0013 & 0.0244 & 0.05415 \\
SLI\_RS29225 & 0 & 0.044 & 0 \\
SLI\_RS29230 & 0 & 0.0153 & 0 \\
SLI\_RS29235 & 0.0077 & 0.0141 & 0.54474 \\
SLI\_RS29245 & 0.0009 & 0.019 & 0.04858 \\
SLI\_RS29265 & 0 & 0.024 & 0 \\
SLI\_RS29270 & 0.0056 & 0.045 & 0.12453 \\
SLI\_RS29275 & 0.0009 & 0.0024 & NA \\
SLI\_RS29290 & 0.0016 & 0 & NA \\
SLI\_RS29295 & 0 & 0.0108 & 0 \\
SLI\_RS29300 & 0.001 & 0.0331 & 0.01486 \\
SLI\_RS29310 & 0 & 0.0246 & 0 \\
SLI\_RS29315 & 0 & 0.02235 & 0 \\
SLI\_RS29325 & 0 & 0.0407 & 0 \\
SLI\_RS29330 & 0 & 0.01395 & 0 \\
SLI\_RS29350 & 0.0016 & 0.0222 & 0.07206 \\
SLI\_RS29360 & 0 & 0.0376 & 0 \\
SLI\_RS29365 & 0.0037 & 0.0213 & 0.17531 \\
SLI\_RS29370 & 0.00245 & 0.0077 & 0.32618 \\
SLI\_RS29390 & 0.0027 & 0.0777 & 0.03504 \\
SLI\_RS29420 & 0 & 0 & 0 \\
SLI\_RS29425 & 0 & 0 & 0 \\
SLI\_RS29430 & 0.0011 & 0.0252 & 0.04539 \\
SLI\_RS29435 & 0 & 0.0068 & 0 \\
SLI\_RS29440 & 0.0008 & 0.0073 & NA \\
SLI\_RS29455 & 0 & 0.003 & 0 \\
SLI\_RS29470 & 0.0016 & 0.0362 & 0.04522 \\
SLI\_RS29475 & 0.0032 & 0.0177 & 0.18029 \\
SLI\_RS29485 & 0.00143333333333333 & 0.00273333333333333 & 0.175716666666667 \\
SLI\_RS29490 & 0.0041 & 0.0109 & 0.37534 \\
SLI\_RS29525 & 0 & 0 & 0 \\
SLI\_RS29530 & 0 & 0 & 0 \\
SLI\_RS29540 & 0 & 0 & 0 \\
SLI\_RS29545 & 0 & 0 & 0 \\
SLI\_RS29555 & 0 & 0 & 0 \\
SLI\_RS29565 & 0.0031 & 0.0109 & 0.28558 \\
SLI\_RS29570 & 0.0007 & 0.0046 & 0.14104 \\
SLI\_RS29575 & 0 & 0 & 0 \\
SLI\_RS29580 & 0.0018 & 0.0207 & 0.08824 \\
SLI\_RS29610 & 0.0007 & 0 & NA \\
SLI\_RS29625 & 0.001 & 0.0361 & 0.02733 \\
SLI\_RS29630 & 0 & 0.0073 & 0 \\
SLI\_RS29635 & 0.0079 & 0.0255 & 0.31131 \\
SLI\_RS29640 & 0 & 0.0138 & 0 \\
SLI\_RS29645 & 0.001 & 0.0231 & 0.04303 \\
SLI\_RS29650 & 0.0018 & 0.0225 & 0.07867 \\
SLI\_RS29655 & 0 & 0.0055 & 0 \\
SLI\_RS29665 & 0 & 0.0057 & 0 \\
SLI\_RS29670 & 0.00235 & 0.02365 & 0.050065 \\
SLI\_RS29675 & 0.00095 & 0 & NA \\
SLI\_RS29680 & 0.0015 & 0.028 & 0.05347 \\
SLI\_RS29690 & 0.0008 & 0.02815 & 0.040075 \\
SLI\_RS29700 & 0.003 & 0.0078 & 0.38824 \\
SLI\_RS29720 & 0.0005 & 0.0305 & 0.01515 \\
SLI\_RS29725 & 0 & 0.0413 & 0 \\
SLI\_RS29735 & 0.00115 & 0.0502 & 0.02572 \\
SLI\_RS29745 & 0.0039 & 0.0147 & 0.26522 \\
SLI\_RS29750 & 0 & 0.0211 & 0 \\
SLI\_RS29765 & 0 & 0.0472 & 0 \\
SLI\_RS29770 & 0 & 0 & 0 \\
SLI\_RS29775 & 0 & 0.0252 & 0 \\
SLI\_RS29780 & 0 & 0.0438 & 0 \\
SLI\_RS29785 & 0 & 0 & 0 \\
SLI\_RS29790 & 0.0014 & 0.0318 & 0.04521 \\
SLI\_RS29800 & 0.0013 & 0.023 & 0.05606 \\
SLI\_RS29805 & 0.0018 & 0.0058 & 0.30712 \\
SLI\_RS29810 & 0 & 0.0173 & 0 \\
SLI\_RS29820 & 0.0005 & 0.02155 & 0.011935 \\
SLI\_RS29825 & 0 & 0 & 0 \\
SLI\_RS29830 & 0 & 0 & 0 \\
SLI\_RS29845 & 0.0005 & 0.0378 & 0.01195 \\
SLI\_RS29865 & 0 & 0 & 0 \\
SLI\_RS29875 & 0.0019 & 0.0216 & 0.0899 \\
SLI\_RS29895 & 0 & 0 & 0 \\
SLI\_RS29905 & 0.0047 & 0 & NA \\
SLI\_RS29950 & 0 & 0.0426 & 0 \\
SLI\_RS29965 & 0.0013 & 0.012175 & NA \\
SLI\_RS29975 & 0 & 0.0022 & 0 \\
SLI\_RS29995 & 0 & 0 & 0 \\
SLI\_RS30000 & 0.001 & 0.0116 & 0.08953 \\
SLI\_RS30015 & 0 & 0 & 0 \\
SLI\_RS30020 & 0 & 0 & 0 \\
SLI\_RS30030 & 0 & 0 & 0 \\
SLI\_RS30035 & 0.0021 & 0.112 & 0.01863 \\
SLI\_RS30045 & 0 & 0.0042 & 0 \\
SLI\_RS30055 & 0 & 0.0242 & 0 \\
SLI\_RS30065 & 0.003 & 0.0256 & 0.11738 \\
SLI\_RS30075 & 0.0012 & 0.0263 & 0.0441 \\
SLI\_RS30080 & 0 & 0.0314 & 0 \\
SLI\_RS30105 & 0 & 0.0205 & 0 \\
SLI\_RS30130 & 0.0006 & 0.036 & 0.01778 \\
SLI\_RS30140 & 0 & 0.023 & 0 \\
SLI\_RS30155 & 0.0023 & 0.0209 & 0.11197 \\
SLI\_RS30175 & 0.0015 & 0.0743 & 0.02028 \\
SLI\_RS30185 & 0.0009 & 0.0113 & 0.07894 \\
SLI\_RS30225 & 0.00095 & 0.02775 & 0.04126 \\
SLI\_RS30245 & 0.0019 & 0.037 & 0.05089 \\
SLI\_RS30270 & 0 & 0.0516 & 0 \\
SLI\_RS30280 & 0 & 0.0002 & 0 \\
SLI\_RS30285 & 0.0007 & 0.041 & 0.01628 \\
SLI\_RS30290 & 0 & 0.0425 & 0 \\
SLI\_RS30295 & 0.00205 & 0.0351 & 0.072 \\
SLI\_RS30300 & 0 & 0 & 0 \\
SLI\_RS30305 & 0.0012 & 0 & NA \\
SLI\_RS30315 & 0.0014 & 0.0449 & 0.03119 \\
SLI\_RS30320 & 0.0016 & 0.0068 & 0.24009 \\
SLI\_RS30325 & 0 & 0 & 0 \\
SLI\_RS30330 & 0 & 0 & 0 \\
SLI\_RS30335 & 0.0029 & 0.0085 & 0.16974 \\
SLI\_RS30340 & 0.0021 & 0.0475 & 0.04506 \\
SLI\_RS30350 & 0.0008 & 0.0084 & 0.09398 \\
SLI\_RS30355 & 0 & 0 & 0 \\
SLI\_RS30365 & 0.00085 & 0.0091 & 0.04585 \\
SLI\_RS30370 & 0 & 0.02265 & 0 \\
SLI\_RS30395 & 0.0018 & 0.0241 & NA \\
SLI\_RS30400 & 0.0026 & 0.0167 & 0.15301 \\
SLI\_RS30410 & 0 & 0.021 & 0 \\
SLI\_RS30415 & 0.0019 & 0.0597 & 0.03248 \\
SLI\_RS30420 & 0.0038 & 0.0214 & 0.17537 \\
SLI\_RS30425 & 0.0026 & 0.1213 & 0.02169 \\
SLI\_RS30430 & 0.0043 & 0.0437 & 0.09729 \\
SLI\_RS30435 & 0 & 0.005 & 0 \\
SLI\_RS30440 & 0.0028 & 0.0209 & 0.13273 \\
SLI\_RS30445 & 0.001 & 0.0265 & 0.03954 \\
SLI\_RS30455 & 0 & 0.0178 & 0 \\
SLI\_RS30460 & 0.0032 & 0.0105 & 0.30339 \\
SLI\_RS30465 & 0.0041 & 0.0488 & 0.0833 \\
SLI\_RS30470 & 0.0029 & 0.0083 & 0.34568 \\
SLI\_RS30475 & 0.00275 & 0.02315 & 0.14193 \\
SLI\_RS30485 & 0.001 & 0.0331 & 0.02929 \\
SLI\_RS30490 & 0.0029 & 0.00425 & NA \\
SLI\_RS30495 & 0.000733333333333333 & 0.0233666666666667 & 0.02869 \\
SLI\_RS30505 & 0 & 0.0367 & 0 \\
SLI\_RS30510 & 0.002 & 0 & NA \\
SLI\_RS30515 & 0 & 0 & 0 \\
SLI\_RS30520 & 0 & 0.0103 & 0 \\
SLI\_RS30525 & 0.0019 & 0 & NA \\
SLI\_RS30530 & 0 & 0.0645 & 0 \\
SLI\_RS30535 & 0 & 0 & 0 \\
SLI\_RS30540 & 0.0006 & 0.0334 & 0.01939 \\
SLI\_RS30570 & 0.0007 & 0.0176 & 0.04012 \\
SLI\_RS30580 & 0.0007 & 0 & NA \\
SLI\_RS30590 & 0 & 0.0112 & 0 \\
SLI\_RS30600 & 0.0006 & 0 & NA \\
SLI\_RS30605 & 0 & 0.0044 & 0 \\
SLI\_RS30615 & 0.0014 & 0.0102 & 0.13629 \\
SLI\_RS30625 & 0.0074 & 0.0824 & 0.08969 \\
SLI\_RS30650 & 0 & 0 & 0 \\
SLI\_RS30665 & 0 & 0.0162 & 0 \\
SLI\_RS30670 & 0 & 0.0378 & 0 \\
SLI\_RS30675 & 0.0027 & 0.0084 & 0.32663 \\
SLI\_RS30690 & 0.0038 & 0.0256 & 0.14989 \\
SLI\_RS30700 & 0.0034 & 0.0232 & 0.1473 \\
SLI\_RS30705 & 0.0037 & 0.0729 & 0.05012 \\
SLI\_RS30715 & 0 & 0.0236 & 0 \\
SLI\_RS30720 & 0.0007 & 0.0336333333333333 & 0.04192 \\
SLI\_RS30725 & 0.00075 & 0.01455 & 0.02555 \\
SLI\_RS30730 & 0 & 0.1196 & 0 \\
SLI\_RS30735 & 0 & 0.0067 & 0 \\
SLI\_RS30740 & 0.0019 & 0.0542 & 0.03313 \\
SLI\_RS30745 & 0 & 0.0724 & 0 \\
SLI\_RS30750 & 0.0011 & 0.0219 & 0.04811 \\
SLI\_RS30765 & 0.00195 & 0.0111 & 0.16834 \\
SLI\_RS30780 & 0.0018 & 0.05675 & 0.04686 \\
SLI\_RS30795 & 0.0005 & 0.0044 & 0.10872 \\
SLI\_RS30810 & 0 & 0.0147 & 0 \\
SLI\_RS30815 & 0 & 0.02975 & 0 \\
SLI\_RS30820 & 0 & 0.0057 & 0 \\
SLI\_RS30830 & 0.0016 & 0.0155 & 0.075345 \\
SLI\_RS30840 & 0.0012 & 0 & NA \\
SLI\_RS30845 & 0.00165 & 0.0589 & NA \\
SLI\_RS30855 & 0.0026 & 0.0519 & 0.05083 \\
SLI\_RS30860 & 0.0008 & 0.0196 & 0.03928 \\
SLI\_RS30875 & 0.0036 & 0.0154 & 0.23079 \\
SLI\_RS30885 & 0.00195 & 0.0198 & 0.10215 \\
SLI\_RS30890 & 0 & 0 & 0 \\
SLI\_RS30895 & 0.0022 & 0.0139 & 0.15694 \\
SLI\_RS30910 & 0.0012 & 0.0274 & 0.04232 \\
SLI\_RS30915 & 0.0018 & 0.0096 & 0.18875 \\
SLI\_RS30930 & 0.0006 & 0.0077 & 0.038035 \\
SLI\_RS30935 & 0.0012 & 0.0229 & 0.05441 \\
SLI\_RS30945 & 0.001 & 0.0083 & 0.12288 \\
SLI\_RS30965 & 0.002 & 0.0137 & 0.14529 \\
SLI\_RS30975 & 0.0013 & 0.04 & 0.03268 \\
SLI\_RS30980 & 0 & 0.0508 & 0 \\
SLI\_RS30995 & 0.0003 & 0.0145 & 0.02386 \\
SLI\_RS31015 & 0.0015 & 0.0134 & 0.11232 \\
SLI\_RS31030 & 0.0018 & 0.027 & 0.06821 \\
SLI\_RS31050 & 0 & 0.0243 & 0 \\
SLI\_RS31055 & 0 & 0 & 0 \\
SLI\_RS31060 & 0 & 0 & 0 \\
SLI\_RS31065 & 0 & 0 & 0 \\
SLI\_RS31070 & 0 & 0 & 0 \\
SLI\_RS31075 & 0.0014 & 0 & NA \\
SLI\_RS31085 & 0 & 0.0412 & 0 \\
SLI\_RS31100 & 0 & 0 & 0 \\
SLI\_RS31110 & 0.0019 & 0.0261 & 0.07386 \\
SLI\_RS31125 & 0.0003 & 0.0197 & 0.01577 \\
SLI\_RS31145 & 0.0002 & 0.0254 & 0.00632 \\
SLI\_RS31160 & 0 & 0.1029 & 0 \\
SLI\_RS31165 & 0.0036 & 0.0344 & 0.10552 \\
SLI\_RS31180 & 0.0016 & 0.0198 & 0.07989 \\
SLI\_RS31185 & 0.003 & 0.0335 & 0.08837 \\
SLI\_RS31190 & 0.0098 & 0.2608 & 0.03768 \\
SLI\_RS31195 & 0.0019 & 0.0181 & NA \\
SLI\_RS31200 & 0.0016 & 0.079 & 0.02068 \\
SLI\_RS31210 & 0.0046 & 0.0461 & 0.09929 \\
SLI\_RS31215 & 0 & 0.059 & 0 \\
SLI\_RS31220 & 0.011 & 0.02835 & NA \\
SLI\_RS31225 & 0.0015 & 0.0568 & 0.0268 \\
SLI\_RS31230 & 0.01485 & 0.0852 & 0.147995 \\
SLI\_RS31240 & 0.0015 & 0.0215 & 0.06951 \\
SLI\_RS31245 & 0.0036 & 0 & NA \\
SLI\_RS31255 & 0.0013 & 0.0606 & 0.02156 \\
SLI\_RS31270 & 0 & 0.0256 & 0 \\
SLI\_RS31280 & 0 & 0.0254 & 0 \\
SLI\_RS31285 & 0.005 & 0.0099 & NA \\
SLI\_RS31290 & 0.0066 & 0.0224 & 0.2948 \\
SLI\_RS31295 & 0.0019 & 0.005 & 0.38416 \\
SLI\_RS31300 & 0.0032 & 0.0731 & 0.044 \\
SLI\_RS31305 & 0 & 0 & 0 \\
SLI\_RS31320 & 0 & 0.06355 & 0 \\
SLI\_RS31325 & 0.0131 & 0.0161 & 0.8124 \\
SLI\_RS31335 & 0.00095 & 0.00935 & 0.20135 \\
SLI\_RS31340 & 0.000466666666666667 & 0.0136666666666667 & 0.0252833333333333 \\
SLI\_RS31350 & 0.0041 & 0.1443 & 0.02839 \\
SLI\_RS31370 & 0 & 0 & 0 \\
