gene\_name & dN & dS & omega \\
ECIAI39\_2281 & 0.0012 & 0.2505 & 0.00482 \\
ECIAI39\_2283 & 0.0025 & 0.4023 & 0.00614 \\
ECIAI39\_2285 & 0.01205 & 0.18975 & 0.071895 \\
ECIAI39\_2286 & 0.0108 & 0.3083 & 0.03492 \\
ECIAI39\_2287 & 0.0083 & 0.2635 & 0.03143 \\
ECIAI39\_2288 & 0.0038 & 0.2067 & 0.01846 \\
ECIAI39\_2289 & 0.01665 & 0.2571 & 0.07293 \\
ECIAI39\_2290 & 0.0192 & 0.3458 & 0.05539 \\
ECIAI39\_2291 & 0.0061 & 0.2848 & 0.02126 \\
ECIAI39\_2292 & 0.0093 & 0.2134 & 0.04357 \\
ECIAI39\_2293 & 0.0075 & 0.1412 & 0.05328 \\
ECIAI39\_2297 & 0.0165 & 0.2393 & 0.06905 \\
ECIAI39\_2298 & 0.022 & 0.26095 & 0.10224 \\
ECIAI39\_2299 & 0.0138 & 0.228 & 0.06044 \\
ECIAI39\_2300 & 0.0251 & 0.1293 & 0.19412 \\
ECIAI39\_2301 & 0.02135 & 0.28805 & 0.067095 \\
ECIAI39\_2302 & 0.0226 & 0.2721 & 0.08301 \\
ECIAI39\_2304 & 0.0258 & 0.1786 & 0.14445 \\
ECIAI39\_2305 & 0.0153 & 0.138 & 0.11076 \\
ECIAI39\_2306 & 0.02465 & 0.18 & 0.136145 \\
ECIAI39\_2307 & 0.0191333333333333 & 0.4087 & 0.0624033333333333 \\
ECIAI39\_2308 & 0.005 & 0.2807 & 0.01772 \\
ECIAI39\_2309 & 0.05055 & 0.18485 & 0.274105 \\
ECIAI39\_2310 & 0.013 & 0.2563 & 0.0508 \\
ECIAI39\_2311 & 0.0271 & 0.6091 & 0.0445 \\
ECIAI39\_2312 & 0.0223 & 0.2591 & 0.08624 \\
ECIAI39\_2313 & 0.0566666666666667 & 0.991466666666667 & 0.0412466666666667 \\
ECIAI39\_2314 & 0.0301 & 0.204 & 0.14773 \\
ECIAI39\_2318 & 0.0368 & 0.3212 & 0.118375 \\
ECIAI39\_2321 & 0.0011 & 0.2065 & 0.00545 \\
ECIAI39\_2322 & 0.0037 & 0.2189 & 0.01692 \\
ECIAI39\_2324 & 0.0031 & 0.1559 & 0.0201 \\
ECIAI39\_2325 & 0 & 0.0981333333333333 & 0 \\
ECIAI39\_2326 & 0.0028 & 0.1187 & 0.024 \\
ECIAI39\_2329 & 0.006 & 0.2468 & 0.02445 \\
ECIAI39\_2330 & 0.00303333333333333 & 0.269766666666667 & 0.0114366666666667 \\
ECIAI39\_2332 & 0 & 0.06945 & 0 \\
ECIAI39\_2334 & 0.0046 & 0.1496 & 0.03057 \\
ECIAI39\_2336 & 0.0011 & 0.1629 & 0.00694 \\
ECIAI39\_2338 & 0.0045 & 0.1799 & 0.02476 \\
ECIAI39\_2340 & 0.0039 & 0.1755 & 0.02216 \\
ECIAI39\_2342 & 0.00565 & 0.1058 & 0.03957 \\
ECIAI39\_2343 & 0.0065 & 0.0153 & 0.42639 \\
ECIAI39\_2344 & 0 & 0.0289 & 0 \\
ECIAI39\_2347 & 0.0024 & 0.11875 & 0.01755 \\
ECIAI39\_2348 & 0.0134 & 0.12965 & 0.09259 \\
ECIAI39\_2349 & 0.00735 & 0.1084 & 0.037795 \\
ECIAI39\_2350 & 0.0283 & 0.2188 & 0.12951 \\
ECIAI39\_2351 & 0.0135 & 0.2165 & 0.06255 \\
ECIAI39\_2352 & 0.00385 & 0.35355 & 0.010175 \\
ECIAI39\_2354 & 0.00753333333333333 & 0.227966666666667 & 0.0325433333333333 \\
ECIAI39\_2356 & 0.00736666666666667 & 0.1709 & 0.0484566666666667 \\
ECIAI39\_2357 & 0.00535 & 0.10615 & 0.0546 \\
ECIAI39\_2358 & 0.0308 & 0.54385 & 0.042265 \\
ECIAI39\_2359 & 0.007 & 0.046 & 0.15289 \\
ECIAI39\_2360 & 0.0098 & 0.2241 & 0.0437 \\
ECIAI39\_2361 & 0.022 & 0.2728 & 0.08062 \\
ECIAI39\_2362 & 0.0135 & 0.1033 & 0.13031 \\
ECIAI39\_2363 & 0.0091 & 0.1589 & 0.05755 \\
ECIAI39\_2364 & 0.0012 & 0.2034 & 0.00585 \\
ECIAI39\_2367 & 0.004 & 0.4666 & 0.00858 \\
ECIAI39\_2368 & 0.0107 & 0.3762 & 0.02833 \\
ECIAI39\_2369 & 0.533125 & 5.242625 & 0.09111 \\
ECIAI39\_2370 & 0.23635 & 3.01205 & 0.081955 \\
ECIAI39\_2374 & 0.0180666666666667 & 0.3038 & 0.0703333333333333 \\
ECIAI39\_2376 & 0.0554 & 1.30751666666667 & 0.0602866666666667 \\
ECIAI39\_2379 & 0.0074 & 0.192 & 0.03876 \\
ECIAI39\_2380 & 0.009 & 0.1752 & 0.05145 \\
ECIAI39\_2797 & 0 & 0.1012 & 0 \\
ECIAI39\_2798 & 0.0072 & 0.2122 & 0.03401 \\
ECIAI39\_2800 & 0 & 0.1762 & 0 \\
ECIAI39\_2805 & 0.0055 & 0.2508 & 0.02198 \\
ECIAI39\_2806 & 0.0068 & 0.4411 & 0.0155 \\
ECIAI39\_2812 & 0.0255 & 0.2327 & 0.10958 \\
ECIAI39\_2814 & 0.0258 & 0.1255 & 0.20589 \\
ECIAI39\_2815 & 0.0175 & 0.1435 & 0.12211 \\
ECIAI39\_2816 & 0.001 & 0.1612 & 0.00644 \\
ECIAI39\_2818 & 0.0011 & 0.0847 & 0.01314 \\
ECIAI39\_2819 & 0.0032 & 0.2146 & 0.01473 \\
ECIAI39\_2821 & 0.0116 & 0.0689 & 0.16799 \\
ECIAI39\_2823 & 0.005 & 0.1045 & 0.04783 \\
ECIAI39\_2825 & 0.0034 & 0.1153 & 0.02989 \\
ECIAI39\_2826 & 0.0049 & 0.1397 & 0.03475 \\
ECIAI39\_2827 & 0.012 & 0.1387 & 0.0867 \\
ECIAI39\_2828 & 0.0034 & 0.0672 & 0.05038 \\
ECIAI39\_2829 & 0.0079 & 0.0816 & 0.09648 \\
ECIAI39\_2831 & 0.00255 & 0.12485 & 0.019315 \\
ECIAI39\_2833 & 0 & 0.0961 & 0 \\
ECIAI39\_2835 & 0.0279 & 0.24775 & 0.11317 \\
ECIAI39\_2836 & 0.0103 & 0.3962 & 0.0261 \\
ECIAI39\_2837 & 0.0013 & 0.212 & 0.00615 \\
ECIAI39\_2843 & 0.0126 & 0.2651 & 0.04743 \\
ECIAI39\_2844 & 0.00775 & 0.1915 & 0.0397 \\
ECIAI39\_2845 & 0.0275 & 0.2603 & 0.10547 \\
ECIAI39\_2846 & 0.0118 & 0.2709 & 0.04371 \\
ECIAI39\_2847 & 0.0146 & 0.1305 & 0.11167 \\
ECIAI39\_2849 & 0.0104 & 0.2277 & 0.04585 \\
ECIAI39\_2851 & 0.0324666666666667 & 0.190033333333333 & 0.155286666666667 \\
ECIAI39\_2852 & 0.0447 & 0.108666666666667 & 0.372243333333333 \\
ECIAI39\_2853 & 0.0218 & 0.1394 & 0.15642 \\
ECIAI39\_2855 & 0 & 0.1802 & 0 \\
ECIAI39\_2859 & 0.0025 & 0.1044 & 0.02432 \\
ECIAI39\_2861 & 0 & 0.0111 & 0 \\
ECIAI39\_2864 & 0 & 0.1831 & 0 \\
ECIAI39\_2865 & 0.0041 & 0.1021 & 0.02374 \\
ECIAI39\_2866 & 0.0087 & 0.122 & 0.07168 \\
ECIAI39\_2867 & 0.0087 & 0.195 & 0.04466 \\
ECIAI39\_2869 & 0.0055 & 0.0857 & 0.06476 \\
ECIAI39\_2870 & 0.0059 & 0.1061 & 0.05576 \\
ECIAI39\_2871 & 0.0205 & 0.1146 & 0.17885 \\
ECIAI39\_2873 & 0.0042 & 0.1101 & 0.03857 \\
ECIAI39\_2874 & 0.0024 & 0.1341 & 0.01808 \\
ECIAI39\_2875 & 0.0131 & 0.2133 & 0.06121 \\
ECIAI39\_2876 & 0.01135 & 0.2095 & 0.05408 \\
ECIAI39\_2878 & 0.0012 & 0.1464 & 0.0081 \\
ECIAI39\_2892 & 0 & 0.1418 & 0 \\
ECIAI39\_2893 & 0 & 0.057 & 0 \\
ECIAI39\_2895 & 0.0113 & 0.1754 & 0.06438 \\
ECIAI39\_2896 & 0.02335 & 0.23615 & 0.098965 \\
ECIAI39\_2897 & 0.0087 & 0.1298 & 0.06694 \\
ECIAI39\_2898 & 0.0023 & 0.2481 & 0.00921 \\
ECIAI39\_2899 & 0.0012 & 0.1474 & 0.00798 \\
ECIAI39\_2900 & 0.0011 & 0.3393 & 0.00335 \\
ECIAI39\_2901 & 0.0105 & 0.2615 & 0.04022 \\
ECIAI39\_2902 & 0.0077 & 0.2521 & 0.03074 \\
ECIAI39\_2903 & 0.0054 & 0.1131 & 0.0476 \\
ECIAI39\_2905 & 0.0245 & 0.0903 & 0.27123 \\
ECIAI39\_2907 & 0.0386 & 0.2351 & 0.16417 \\
ECIAI39\_2909 & 0.0151 & 0.2412 & 0.06256 \\
ECIAI39\_2911 & 0.0143333333333333 & 0.127 & 0.109846666666667 \\
ECIAI39\_2915 & 0.0044 & 0.2128 & 0.02077 \\
ECIAI39\_2918 & 0.003 & 0.2226 & 0.01365 \\
ECIAI39\_2920 & 0.0055 & 0.18645 & 0.03876 \\
ECIAI39\_2923 & 0.01335 & 0.18955 & 0.07704 \\
ECIAI39\_2924 & 0.0052 & 0.2496 & 0.02069 \\
ECIAI39\_2926 & 0.0291 & 0.31785 & 0.07103 \\
ECIAI39\_2930 & 0.0109 & 0.4752 & 0.02295 \\
ECIAI39\_2932 & 0.0176 & 0.3318 & 0.05297 \\
ECIAI39\_2933 & 0.0321 & 0.2274 & 0.121645 \\
ECIAI39\_2934 & 0 & 0.0868 & 0 \\
ECIAI39\_2935 & 0.0116 & 0.1482 & 0.07836 \\
ECIAI39\_2936 & 0 & 0.1682 & 0 \\
ECIAI39\_2937 & 0.0227 & 0.2273 & 0.0999 \\
ECIAI39\_2939 & 0 & 0.1737 & 0 \\
ECIAI39\_2940 & 0.00645 & 0.26285 & 0.032095 \\
ECIAI39\_2941 & 0.0178 & 0.358 & 0.04977 \\
ECIAI39\_2944 & 0.0061 & 0.2958 & 0.02055 \\
ECIAI39\_2945 & 0.0159 & 0.1351 & 0.11805 \\
ECIAI39\_2946 & 0.008 & 0.2166 & 0.03716 \\
ECIAI39\_2948 & 0.0302 & 0.2724 & 0.11082 \\
ECIAI39\_2950 & 0.0213 & 0.3209 & 0.06637 \\
ECIAI39\_2951 & 0.0026 & 0.1646 & 0.01584 \\
ECIAI39\_2952 & 0 & 0.0079 & 0 \\
ECIAI39\_2953 & 0.0138 & 0.1286 & 0.10717 \\
ECIAI39\_2954 & 0.0006 & 0.1084 & 0.00481 \\
ECIAI39\_2957 & 0.0141 & 0.0723 & 0.1951 \\
ECIAI39\_2958 & 0.0175 & 0.2647 & 0.06614 \\
ECIAI39\_2962 & 0.0054 & 0.2123 & 0.02537 \\
ECIAI39\_2963 & 0.0059 & 0.1566 & 0.03766 \\
ECIAI39\_2964 & 0.00735 & 0.2015 & 0.03381 \\
ECIAI39\_2965 & 0.0013 & 0.1545 & 0.00852 \\
ECIAI39\_2966 & 0.0013 & 0.0851 & 0.01495 \\
ECIAI39\_2967 & 0.003 & 0.0578 & 0.05198 \\
ECIAI39\_2970 & 0.0456 & 0.1487 & 0.30682 \\
ECIAI39\_2974 & 0.0363 & 0.1728 & 0.21019 \\
ECIAI39\_2975 & 0.0028 & 0.3092 & 0.00921 \\
ECIAI39\_2977 & 0.0253 & 0.5322 & 0.04746 \\
ECIAI39\_2978 & 0.0046 & 0.3574 & 0.01291 \\
ECIAI39\_2981 & 0.0007 & 0.2713 & 0.00261 \\
ECIAI39\_2983 & 0 & 0.1571 & 0 \\
ECIAI39\_2984 & 0.0046 & 0.20435 & 0.022005 \\
ECIAI39\_2985 & 0.0108 & 0.1378 & 0.07813 \\
ECIAI39\_2986 & 0.024 & 0.2946 & 0.067855 \\
ECIAI39\_2987 & 0.00235 & 0.13775 & 0.01712 \\
ECIAI39\_2988 & 0.0143 & 0.4117 & 0.03478 \\
ECIAI39\_2989 & 0.0037 & 0.151733333333333 & 0.0286766666666667 \\
ECIAI39\_2990 & 0.0116 & 0.3957 & 0.02922 \\
ECIAI39\_2991 & 0.01375 & 0.17215 & 0.11453 \\
ECIAI39\_2993 & 0.00843333333333333 & 0.0746666666666667 & 0.233376666666667 \\
ECIAI39\_2994 & 0.0088 & 0.1218 & 0.07184 \\
ECIAI39\_2995 & 0.0071 & 0.1403 & 0.05161 \\
ECIAI39\_2996 & 0.005 & 0.151 & 0.03327 \\
ECIAI39\_2997 & 0.0022 & 0.1635 & 0.01361 \\
ECIAI39\_2999 & 0.0149 & 0.1733 & 0.08613 \\
ECIAI39\_3000 & 0.0189 & 0.2304 & 0.08184 \\
ECIAI39\_3022 & 0.0068 & 0.1034 & 0.065435 \\
ECIAI39\_3023 & 0.00743333333333333 & 0.2275 & 0.03344 \\
ECIAI39\_3024 & 0.0025 & 0.1407 & 0.01764 \\
ECIAI39\_3026 & 0.0058 & 0.1637 & 0.03566 \\
ECIAI39\_3027 & 0.0013 & 0.1916 & 0.00685 \\
ECIAI39\_3028 & 0.0044 & 0.0411 & 0.10716 \\
ECIAI39\_3029 & 0.0144 & 0.1684 & 0.08532 \\
ECIAI39\_3030 & 0 & 0.0959 & 0 \\
ECIAI39\_3031 & 0.0032 & 0.1722 & 0.01865 \\
ECIAI39\_3032 & 0 & 0.1182 & 0 \\
ECIAI39\_3033 & 0.00793333333333333 & 0.117966666666667 & 0.04943 \\
ECIAI39\_3034 & 0.00485 & 0.0602 & 0.08701 \\
ECIAI39\_3035 & 0.0202 & 0.0636 & 0.31677 \\
ECIAI39\_3036 & 0.0205 & 0.1056 & 0.19381 \\
ECIAI39\_3037 & 0.0063 & 0.1743 & 0.060675 \\
ECIAI39\_3038 & 0.004 & 0.4029 & 0.00983 \\
ECIAI39\_3039 & 0.0032 & 0.1053 & 0.02993 \\
ECIAI39\_3041 & 0.0013 & 0.0778 & 0.01678 \\
ECIAI39\_3045 & 0.0152 & 0.15175 & 0.07716 \\
ECIAI39\_3046 & 0.0231333333333333 & 0.159033333333333 & 0.140246666666667 \\
ECIAI39\_3047 & 0 & 0.1908 & 0 \\
ECIAI39\_3048 & 0.0015 & 0.3158 & 0.00486 \\
ECIAI39\_3049 & 0 & 0.0668 & 0 \\
ECIAI39\_3051 & 0.0006 & 0.0692666666666667 & 0.00468666666666667 \\
ECIAI39\_3052 & 0.0028 & 0.1898 & 0.01479 \\
ECIAI39\_3053 & 0 & 0.1397 & 0 \\
ECIAI39\_3054 & 0.0131333333333333 & 0.288033333333333 & 0.0363366666666667 \\
ECIAI39\_3063 & 0.0127 & 0.5036 & 0.02515 \\
ECIAI39\_3064 & 0.0017 & 0.6111 & 0.00285 \\
ECIAI39\_3065 & 0.016 & 0.7064 & 0.02263 \\
ECIAI39\_3066 & 0.0293 & 0.8093 & 0.03625 \\
ECIAI39\_3070 & 0.0176 & 0.2828 & 0.06229 \\
ECIAI39\_3072 & 0.0269 & 0.2903 & 0.09252 \\
ECIAI39\_3076 & 0.0171 & 0.2279 & 0.07505 \\
ECIAI39\_3078 & 0.00735 & 0.1701 & 0.044435 \\
ECIAI39\_3079 & 0 & 0.1198 & 0 \\
ECIAI39\_3081 & 0.007 & 0.2485 & 0.02799 \\
ECIAI39\_3083 & 0.0136 & 0.3311 & 0.04108 \\
ECIAI39\_3084 & 0.0057 & 0.3078 & 0.01861 \\
ECIAI39\_3085 & 0 & 0 & 0 \\
ECIAI39\_3086 & 0.0008 & 0.0882 & 0.00927 \\
ECIAI39\_3088 & 0.0033 & 0.0526 & 0.06284 \\
ECIAI39\_3089 & 0.0085 & 0.2205 & 0.03837 \\
ECIAI39\_3090 & 0.0278 & 0.155 & 0.17936 \\
ECIAI39\_3091 & 0.01095 & 0.1689 & 0.064475 \\
ECIAI39\_3093 & 0.0052 & 0.2873 & 0.01793 \\
ECIAI39\_3095 & 0.0144 & 0.2601 & 0.05552 \\
ECIAI39\_3096 & 0.0136 & 0.2123 & 0.06396 \\
ECIAI39\_3099 & 0.0029 & 0.1089 & 0.02649 \\
ECIAI39\_3100 & 0.0039 & 0.1297 & 0.03039 \\
ECIAI39\_3101 & 0.0133 & 0.3857 & 0.03441 \\
ECIAI39\_3102 & 0.0244 & 0.3148 & 0.07765 \\
ECIAI39\_3103 & 0.0123 & 0.4188 & 0.02931 \\
ECIAI39\_3104 & 0.0246 & 0.4939 & 0.04986 \\
ECIAI39\_3107 & 0.0141 & 0.3426 & 0.04114 \\
ECIAI39\_3108 & 0.0167 & 0.3807 & 0.04398 \\
ECIAI39\_3109 & 0.1003 & 0.8632 & 0.11626 \\
ECIAI39\_3111 & 0.0076 & 0.1682 & 0.04507 \\
ECIAI39\_3112 & 0.021 & 0.2275 & 0.09228 \\
ECIAI39\_3114 & 0.0079 & 0.2707 & 0.02923 \\
ECIAI39\_3116 & 0.004 & 0.173 & 0.023 \\
ECIAI39\_3118 & 0.00225 & 0.23585 & 0.010225 \\
ECIAI39\_3119 & 0.0036 & 0.3974 & 0.0091 \\
ECIAI39\_3120 & 0 & 0.0776 & 0 \\
ECIAI39\_3121 & 0.01585 & 0.1207 & 0.17364 \\
ECIAI39\_3122 & 0.0135 & 0.235375 & 0.0713225 \\
ECIAI39\_3123 & 0 & 0.1393 & 0 \\
ECIAI39\_3124 & 0.015 & 0.1303 & 0.116155 \\
ECIAI39\_3125 & 0.02315 & 0.0956 & 0.271705 \\
ECIAI39\_3126 & 0.0151 & 0.1794 & 0.08421 \\
ECIAI39\_3127 & 0.0069 & 0.0994 & 0.06953 \\
ECIAI39\_3129 & 0.0055 & 0.16905 & 0.03371 \\
ECIAI39\_3130 & 0.0063 & 0.3843 & 0.01626 \\
ECIAI39\_3131 & 0.0116 & 0.168 & 0.06895 \\
ECIAI39\_3132 & 0.0045 & 0.168 & 0.0265 \\
ECIAI39\_3133 & 0 & 0.213 & 0 \\
ECIAI39\_3134 & 0.1266 & 0.0327 & 3.87286 \\
ECIAI39\_3137 & 0.0069 & 0.194166666666667 & 0.0320366666666667 \\
ECIAI39\_3138 & 0.0043 & 0.2088 & 0.02047 \\
ECIAI39\_3139 & 0.0094 & 0.1464 & 0.06443 \\
ECIAI39\_3140 & 0.0065 & 0.2763 & 0.0235 \\
ECIAI39\_3141 & 0.0238 & 0.0945 & 0.267555 \\
ECIAI39\_3146 & 0.0039 & 0.1869 & 0.02069 \\
ECIAI39\_3151 & 0.0071 & 0.1688 & 0.04184 \\
ECIAI39\_3153 & 0.0176 & 0.165 & 0.10687 \\
ECIAI39\_3154 & 0.0202 & 0.1 & 0.263665 \\
ECIAI39\_3155 & 0.0128 & 0.2581 & 0.04941 \\
ECIAI39\_3156 & 0.0106 & 0.1951 & 0.05452 \\
ECIAI39\_3157 & 0.01215 & 0.31965 & 0.038055 \\
ECIAI39\_3160 & 0.0154 & 0.21738 & 0.067756 \\
ECIAI39\_3162 & 0.0044 & 0.1922 & 0.02315 \\
ECIAI39\_3163 & 0.0086 & 0.3211 & 0.02672 \\
ECIAI39\_3165 & 0.0036 & 0.32055 & 0.0087 \\
ECIAI39\_3168 & 0.0025 & 0.1638 & 0.01551 \\
ECIAI39\_3170 & 0.0034 & 0.007 & 0.48581 \\
ECIAI39\_3171 & 0.002 & 0.1907 & 0.01074 \\
ECIAI39\_3172 & 0.0062 & 0 & NA \\
ECIAI39\_3173 & 0.0008 & 0.2253 & 0.002355 \\
ECIAI39\_3175 & 0 & 0.1096 & 0 \\
ECIAI39\_3177 & 0 & 0.187 & 0 \\
ECIAI39\_3180 & 0.00105 & 0.05895 & 0.01463 \\
ECIAI39\_3181 & 0.0054 & 0.2481 & 0.02176 \\
ECIAI39\_3183 & 0.0135 & 0.1438 & 0.09421 \\
ECIAI39\_3185 & 0.0045 & 0.1021 & 0.04449 \\
ECIAI39\_3186 & 0.0024 & 0.2738 & 0.00892 \\
ECIAI39\_3187 & 0.00695 & 0.13385 & 0.062515 \\
ECIAI39\_3188 & 0.0007 & 0.0868 & 0.00837 \\
ECIAI39\_3190 & 0 & 0.0089 & 0 \\
ECIAI39\_3193 & 0.006 & 0.1948 & 0.03075 \\
ECIAI39\_3195 & 0.0062 & 0.1948 & 0.03195 \\
ECIAI39\_3197 & 0 & 0.0048 & 0 \\
ECIAI39\_3198 & 0.01475 & 0.14095 & 0.09035 \\
ECIAI39\_3199 & 0.0006 & 0.0955 & 0.005105 \\
ECIAI39\_3200 & 0.00615 & 0.1335 & 0.04241 \\
ECIAI39\_3201 & 0 & 0.0996 & 0 \\
ECIAI39\_3203 & 0.0042 & 0.0653 & 0.06606 \\
ECIAI39\_3204 & 0.0028 & 0.088 & 0.03211 \\
ECIAI39\_3206 & 0 & 0.118 & 0 \\
ECIAI39\_3207 & 0 & 0.0542 & 0 \\
ECIAI39\_3209 & 0.00305 & 0.06935 & 0.05254 \\
ECIAI39\_3210 & 0.00725 & 0.109 & 0.07157 \\
ECIAI39\_3211 & 0.0144 & 0.1358 & 0.10038 \\
ECIAI39\_3213 & 0.0006 & 0.1042 & 0.00594 \\
ECIAI39\_3215 & 0.0076 & 0.1853 & 0.04088 \\
ECIAI39\_3218 & 0.0034 & 0.3375 & 0.01007 \\
ECIAI39\_3220 & 0.009 & 0.3469 & 0.02587 \\
ECIAI39\_3228 & 0.04495 & 0.44155 & 0.10198 \\
ECIAI39\_3229 & 0.0402 & 0.1521 & 0.2645 \\
ECIAI39\_3230 & 0.0068 & 0.1743 & 0.03929 \\
ECIAI39\_3232 & 0.0032 & 0.3999 & 0.00789 \\
ECIAI39\_3234 & 0.004 & 0.2584 & 0.01538 \\
ECIAI39\_3236 & 0.0029 & 0.07755 & 0.031565 \\
ECIAI39\_3237 & 0 & 0.01495 & 0 \\
ECIAI39\_3238 & 0.00885 & 0.1347 & 0.039285 \\
ECIAI39\_3239 & 0.0065 & 0.187966666666667 & 0.04248 \\
ECIAI39\_3240 & 0.003375 & 0.12225 & 0.0282725 \\
ECIAI39\_3241 & 0.003775 & 0.118625 & 0.0786075 \\
ECIAI39\_3243 & 0.0031 & 0.1715 & 0.01833 \\
ECIAI39\_3246 & 0.0111 & 0.1204 & 0.09231 \\
ECIAI39\_3248 & 0.0121 & 0.21215 & 0.057025 \\
ECIAI39\_3249 & 0 & 0.2094 & 0 \\
ECIAI39\_3250 & 0.0257 & 0.0676 & 0.37954 \\
ECIAI39\_3252 & 0.0015 & 0.1022 & 0.01476 \\
ECIAI39\_3254 & 0 & 0.0621 & 0 \\
ECIAI39\_3255 & 0.0124 & 0.1338 & 0.09303 \\
ECIAI39\_3256 & 0.0165 & 0.1353 & 0.12194 \\
ECIAI39\_3257 & 0 & 0.0851 & 0 \\
ECIAI39\_3258 & 0.0031 & 0.1483 & 0.02121 \\
ECIAI39\_3259 & 0.0102 & 0.3615 & 0.02823 \\
ECIAI39\_3261 & 0.005 & 0.2371 & 0.02091 \\
ECIAI39\_3262 & 0 & 0.0421 & 0 \\
ECIAI39\_3263 & 0.0249 & 0.1987 & 0.1255 \\
ECIAI39\_3264 & 0.0209 & 0.2084 & 0.10049 \\
ECIAI39\_3265 & 0.0064 & 0.1185 & 0.05412 \\
ECIAI39\_3273 & 0.0215 & 0.1902 & 0.11282 \\
ECIAI39\_3275 & 0.0175 & 0.4938 & 0.03549 \\
ECIAI39\_3281 & 0 & 0.0318 & 0 \\
ECIAI39\_3282 & 0.0399 & 0.25 & 0.15945 \\
ECIAI39\_3283 & 0.0133 & 0.0951 & 0.1398 \\
ECIAI39\_3284 & 0.01635 & 0.19545 & 0.10116 \\
ECIAI39\_3285 & 0.0102 & 0.13205 & 0.06735 \\
ECIAI39\_3286 & 0.0205 & 0.2269 & 0.09046 \\
ECIAI39\_3287 & 0 & 0.1056 & 0 \\
ECIAI39\_3288 & 0.0042 & 0.2405 & 0.01749 \\
ECIAI39\_3289 & 0.01355 & 0.29165 & 0.039375 \\
ECIAI39\_3290 & 0 & 0.0041 & 0 \\
ECIAI39\_3291 & 0 & 0.0282 & 0 \\
ECIAI39\_3292 & 0 & 0 & 0 \\
ECIAI39\_3293 & 0.000533333333333333 & 0.0303833333333333 & 0.00888666666666667 \\
ECIAI39\_3294 & 0 & 0.00446666666666667 & 0 \\
ECIAI39\_3295 & 0 & 0 & 0 \\
ECIAI39\_3296 & 0 & 0.0119142857142857 & 0 \\
ECIAI39\_3297 & 0 & 0.0190666666666667 & 0 \\
ECIAI39\_3298 & 0 & 0.0093 & 0 \\
ECIAI39\_3310 & 0.10015 & 17.2989 & 0.03387 \\
ECIAI39\_3317 & 0 & 0.0335 & 0 \\
ECIAI39\_3318 & 0.005675 & 0.0613 & 0.034505 \\
ECIAI39\_3319 & 0.044 & 0.5274 & 0.08349 \\
ECIAI39\_3320 & 0.0099 & 0.322 & 0.03072 \\
ECIAI39\_3322 & 0.0031 & 0.0864 & 0.041215 \\
ECIAI39\_3324 & 0 & 0.1736 & 0 \\
ECIAI39\_3328 & 0.0132666666666667 & 0.180966666666667 & 0.04663 \\
ECIAI39\_3329 & 0.0032 & 0.1538 & 0.02077 \\
ECIAI39\_3330 & 0 & 0.0742 & 0 \\
ECIAI39\_3331 & 0.0028 & 0.1936 & 0.01467 \\
ECIAI39\_3332 & 0.0167 & 0.2516 & 0.06627 \\
ECIAI39\_3333 & 0.0242 & 0.1787 & 0.13566 \\
ECIAI39\_3334 & 0.0164333333333333 & 0.133366666666667 & 0.186053333333333 \\
ECIAI39\_3335 & 0.0075 & 0.1826 & 0.0412 \\
ECIAI39\_3338 & 0.0028 & 0.1856 & 0.01513 \\
ECIAI39\_3339 & 0.0044 & 0.2946 & 0.01497 \\
ECIAI39\_3340 & 0.0026 & 0.2605 & 0.01003 \\
ECIAI39\_3341 & 0 & 0.174 & 0 \\
ECIAI39\_3356 & 0.0043 & 0.2116 & 0.02046 \\
ECIAI39\_3357 & 0.0123 & 0.2012 & 0.06122 \\
ECIAI39\_3358 & 0.0017 & 0.12735 & 0.030825 \\
ECIAI39\_3359 & 0.0124 & 0.187 & 0.06629 \\
ECIAI39\_3360 & 0.0041 & 0.0814 & 0.05095 \\
ECIAI39\_3361 & 0.0139 & 0.1657 & 0.08387 \\
ECIAI39\_3362 & 0.0343 & 0.1029 & 0.33364 \\
ECIAI39\_3363 & 0.0684 & 0.1758 & 0.52565 \\
ECIAI39\_3364 & 0.0343 & 0.1719 & 0.19938 \\
ECIAI39\_3366 & 0.0028 & 0.1604 & 0.01765 \\
ECIAI39\_3369 & 0.0077 & 0.1279 & 0.06057 \\
ECIAI39\_3372 & 0.0077 & 0.161 & 0.04768 \\
ECIAI39\_3373 & 0.0019 & 0.0763 & 0.02549 \\
ECIAI39\_3374 & 0.0024 & 0.0915 & 0.01471 \\
ECIAI39\_3381 & 0.0021 & 0.2734 & 0.00772 \\
ECIAI39\_3382 & 0 & 0.1511 & 0 \\
ECIAI39\_3383 & 0.0028 & 0.2303 & 0.01225 \\
ECIAI39\_3385 & 0.0129 & 0.3204 & 0.04033 \\
ECIAI39\_3387 & 0 & 0.0342 & 0 \\
ECIAI39\_3388 & 0.0043 & 0.2222 & 0.01921 \\
ECIAI39\_3389 & 0.02465 & 0.37555 & 0.069805 \\
ECIAI39\_3390 & 0.0303 & 0.3414 & 0.10376 \\
ECIAI39\_3391 & 0.0025 & 0.4206 & 0.0059 \\
ECIAI39\_3393 & 0.0158 & 0.2247 & 0.07039 \\
ECIAI39\_3402 & 0.0032 & 0.2071 & 0.01559 \\
ECIAI39\_3409 & 0.02975 & 0.3844 & 0.07144 \\
ECIAI39\_3413 & 0.0033 & 0.2969 & 0.007405 \\
